Term,Year,Campus,College,Dept,Sbjct,Crse,Sect,Crse Title,Instructor Name,Instr Grp,Crse Type,Crse Lvl,Enroll,# Resp,Resp Rate,Interact,Reflect,Connect,Collab,Contrib,Eval,Synth,Diverse,Respect,Challenge,Creative,Discuss,Feedback,Grading,Questions,Tech
Spring,2021,BD,CMCI,APRD,APRD,4931,922,Internship,"Heisten, Mark",OTH,INT,4000-4999,5,3,60.0%,5.0,5.0,5.0,5.0,5.0,4.7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Spring,2021,BD,CMCI,APRD,APRD,5001,1,Brand Design Studio 1,"Braha, Victor",OTH,STU,Graduate,11,7,63.6%,4.9,4.6,4.6,4.3,4.9,4.4,4.7,4.3,4.7,4.6,4.7,4.7,4.7,4.3,4.9,4.7
Spring,2021,BD,CMCI,APRD,APRD,5003,1,Brand Design Studio 2,"Ahrnsbrak, Brizida C",OTH,STU,Graduate,9,3,33.3%,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.7,5.0,5.0,5.0,4.7,4.7,5.0
Spring,2021,BD,CMCI,APRD,APRD,5004,1,Experiential Design Studio 2,"Bowen, Russell Alan",OTH,STU,Graduate,7,1,14.3%,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Spring,2021,BD,CMCI,APRD,APRD,5007,1,Critical Making Studio 2,"Duran Jr, Robert Joseph",OTH,STU,Graduate,12,4,33.3%,5.0,4.8,5.0,5.0,4.8,5.0,5.0,5.0,5.0,4.8,5.0,4.8,4.8,5.0,5.0,4.8
Spring,2021,BD,CMCI,APRD,APRD,5008,1,RE: Studio 2,"Weaver, Jesse Graham",OTH,STU,Graduate,10,6,60.0%,5.0,4.7,4.5,5.0,5.0,4.8,4.8,4.8,5.0,4.5,4.5,5.0,4.7,4.2,4.0,4.7
Spring,2021,BD,CMCI,APRD,APRD,5008,2,RE: Studio 2,"Weaver, Jesse Graham",OTH,STU,Graduate,9,4,44.4%,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Spring,2021,BD,CMCI,APRD,APRD,5011,1,Book Lab,"Tashakori, Parisa",INST,STU,Graduate,9,9,100.0%,5.0,4.9,4.8,4.7,5.0,4.8,4.9,4.9,4.9,4.7,4.7,4.8,4.7,4.7,4.9,4.2
Spring,2021,BD,CMCI,APRD,APRD,5011,2,Book Lab,"Znerold, Chris M",OTH,STU,Graduate,9,5,55.6%,4.6,4.3,4.4,3.5,3.6,4.3,4.3,3.6,4.0,3.0,2.8,4.3,3.4,3.7,3.6,3.2
Spring,2021,BD,CMCI,APRD,APRD,5014,1,Experience Design Studio 3,"Baker, Andrew Gabriel",OTH,STU,Graduate,11,9,81.8%,4.9,4.6,4.9,4.6,4.8,4.7,5.0,4.6,4.9,4.9,4.8,5.0,4.7,4.0,4.6,4.8
Spring,2021,BD,CMCI,APRD,APRD,5014,1,Experience Design Studio 3,"McClellan, Karen Marie",OTH,STU,Graduate,11,8,72.7%,4.9,4.5,4.9,4.6,4.8,4.6,5.0,4.6,5.0,4.9,4.9,4.9,4.8,4.6,5.0,4.9
Spring,2021,BD,CMCI,APRD,APRD,5017,1,Critical Making Studio 3,"Duran Jr, Robert Joseph",OTH,STU,Graduate,6,5,83.3%,4.8,4.4,4.2,4.2,4.6,4.4,4.8,4.3,4.8,4.8,4.8,4.8,4.4,4.0,4.4,4.8
Spring,2021,BD,CMCI,APRD,APRD,6343,801,Advanced Advertising Stats,"Vargo, Christopher",TTT,LEC,Graduate,60,45,75.0%,4.7,4.6,4.7,4.3,4.3,4.6,4.7,4.5,4.7,4.7,4.7,4.6,4.5,4.8,4.6,4.8
Spring,2021,BD,CMCI,APRD,APRD,6343,801B,Advanced Advertising Stats,"Vargo, Christopher",TTT,LEC,Graduate,12,5,41.7%,4.8,4.8,4.8,4.2,4.4,4.8,4.8,4.2,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8
Spring,2021,BD,CMCI,APRD,APRD,7003,1,ProSeminar in Mass Comm II,"McDevitt, Michael Joseph",TTT,SEM,Graduate,4,4,100.0%,4.5,5.0,4.5,4.8,4.3,5.0,4.8,4.5,4.5,5.0,5.0,5.0,4.8,4.3,5.0,4.5
Spring,2021,BD,CMCI,APRD,APRD,7003,1,ProSeminar in Mass Comm II,"St. John, Burton",TTT,SEM,Graduate,4,4,100.0%,4.5,5.0,4.5,4.8,4.3,5.0,4.8,4.5,4.3,5.0,5.0,5.0,4.8,4.3,5.0,4.8
Spring,2021,BD,CMCI,APRD,APRD,7004,1,Professionalization,"Skewes, Elizabeth A",TTT,SEM,Graduate,6,4,66.7%,5.0,4.8,4.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.8,5.0,5.0
Spring,2021,BD,CMCI,APRD,APRD,7012,1,Ethnography and Media,"Ferrucci, Patrick Richard",TTT,SEM,Graduate,4,2,50.0%,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Spring,2021,BD,CMCI,APRD,APRD,7051,1,Qualitative Methods,"Larson, Christine M",TTT,SEM,Graduate,5,4,80.0%,5.0,5.0,4.8,4.8,4.8,5.0,5.0,5.0,5.0,4.8,4.5,4.8,4.8,5.0,5.0,4.5
Spring,2021,BD,ARSC,ASPS,ASTR,1000,1,The Solar System,"Wooten, Michelle",INST,LEC,1000-1999,202,71,35.1%,4.7,4.3,4.2,4.4,3.9,4.0,4.0,4.4,4.7,4.2,4.1,4.2,3.7,3.9,4.4,4.5
Spring,2021,BD,ARSC,ASPS,ASTR,1000,2,The Solar System,"Wooten, Michelle",INST,LEC,1000-1999,176,62,35.2%,4.5,4.2,4.2,4.4,3.9,4.1,4.0,4.4,4.7,4.2,4.0,4.2,3.7,4.0,4.3,4.5
Spring,2021,BD,ARSC,ASPS,ASTR,1030,100,Accel Intro Astronomy 1,"Berta-Thompson, Zachory",TTT,LEC,1000-1999,68,41,60.3%,4.7,4.7,4.7,4.2,4.2,4.3,4.3,4.5,5.0,4.7,4.6,4.7,4.5,4.7,4.7,4.8
Spring,2021,BD,ARSC,ASPS,ASTR,1030,100,Accel Intro Astronomy 1,"Wooten, Michelle",INST,LEC,1000-1999,68,41,60.3%,4.7,4.7,4.7,4.2,4.2,4.3,4.3,4.5,5.0,4.7,4.6,4.8,4.6,4.8,4.7,4.7
Spring,2021,BD,ARSC,ASPS,ASTR,1040,10,Accel Intro Astronomy 2,"Nelson, Erica Lynn",TTT,LEC,1000-1999,66,35,53.0%,4.7,4.6,4.4,4.2,4.3,4.5,4.3,4.1,4.8,4.6,4.5,4.7,4.4,4.5,4.5,4.5
Spring,2021,BD,ARSC,ASPS,ASTR,1200,1,Stars and Galaxies,"Perez-Gallego, Jorge",OTH,LEC,1000-1999,106,36,34.0%,4.4,4.1,3.6,3.6,3.8,4.0,3.8,3.4,4.5,3.9,4.0,4.3,3.3,4.1,4.4,4.4
Spring,2021,BD,ARSC,ASPS,ASTR,1200,2,Stars and Galaxies,"Perez-Gallego, Jorge",OTH,LEC,1000-1999,190,46,24.2%,4.4,4.2,4.0,4.1,3.8,4.0,4.0,3.9,4.6,4.5,4.2,4.4,3.7,4.4,4.5,4.5
Spring,2021,BD,ARSC,ASPS,ASTR,2000,1,Ancient Astronomies/Wrld,"Zawaski, Mike",TA,LEC,2000-3999,103,60,58.3%,3.6,3.1,3.0,3.1,3.0,3.4,2.9,3.2,3.6,2.9,2.9,3.2,1.9,2.1,2.9,2.6
Spring,2021,BD,ARSC,ASPS,ASTR,2010,1,Modern Cosmology,"Begelman, Mitchell C",TTT,LEC,2000-3999,29,5,17.2%,3.8,4.0,4.0,1.8,3.4,4.2,3.4,4.5,4.8,4.2,4.0,4.4,3.4,3.6,4.4,3.6
Spring,2021,BD,ARSC,ASPS,ASTR,2030,1,Black Holes,"Madigan, Ann Marie",TTT,LEC,2000-3999,109,39,35.8%,4.5,4.6,4.4,4.0,4.3,4.6,4.4,4.0,4.8,4.6,4.4,4.6,4.2,4.6,4.7,4.6
Spring,2021,BD,ARSC,ASPS,ASTR,2040,1,Srch for Life in the Universe,"MacGregor, Meredith",TTT,LEC,2000-3999,117,44,37.6%,4.4,4.4,4.3,3.8,4.2,4.3,4.2,3.7,4.6,4.4,4.2,4.5,4.1,4.6,4.6,4.6
Spring,2021,BD,ARSC,ASPS,ASTR,2100,1,Concepts in Astrophysics,"Halverson, Nils W",TTT,LEC,2000-3999,19,16,84.2%,4.6,4.4,4.2,4.1,4.1,4.4,4.2,4.5,4.8,4.8,4.4,4.6,4.4,4.5,4.6,4.5
Spring,2021,BD,ARSC,ASPS,ASTR,2500,1,Gateway to Space,"Rhode, Matthew Edward",OTH,LEC,2000-3999,3,1,33.3%,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0
Spring,2021,BD,ARSC,ASPS,ASTR,2600,1,Intro Scientific Programming,"Hornstein, Seth D",INST,LEC,2000-3999,12,7,58.3%,4.9,4.9,4.7,4.9,4.9,4.7,4.9,4.2,5.0,5.0,5.0,5.0,4.9,4.9,4.9,5.0
Spring,2021,BD,ARSC,ASPS,ASTR,2600,2,Intro Scientific Programming,"Hornstein, Seth D",INST,LEC,2000-3999,10,4,40.0%,5.0,4.5,4.8,4.5,5.0,4.5,4.5,5.0,5.0,4.5,4.8,5.0,4.8,4.5,4.5,5.0
Spring,2021,BD,ARSC,ASPS,ASTR,2600,3,Intro Scientific Programming,"Hornstein, Seth D",INST,LEC,2000-3999,7,5,71.4%,4.8,5.0,5.0,5.0,5.0,4.8,4.8,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Spring,2021,BD,ARSC,ASPS,ASTR,3400,2,Research Methods,"Keller, John Michael",INST,LEC,2000-3999,13,11,84.6%,5.0,4.7,5.0,5.0,4.8,4.9,5.0,4.4,4.9,4.9,4.9,4.8,4.5,4.1,4.7,4.8
Spring,2021,BD,ARSC,ASPS,ASTR,3520,100,Observ/Instrument II,"France, Kevin Christopher",TTT,LEC,2000-3999,12,6,50.0%,5.0,4.7,4.8,5.0,5.0,5.0,5.0,4.6,5.0,5.0,5.0,4.8,4.5,4.3,4.8,5.0
Spring,2021,BD,ARSC,ASPS,ASTR,3720,1,Planets/Their Atmosphere,"Brain, David Andrew",TTT,LEC,2000-3999,106,54,50.9%,4.7,4.7,4.6,4.3,4.3,4.5,4.4,4.2,4.9,4.8,4.8,4.8,4.6,4.6,4.6,4.7
Spring,2021,BD,ARSC,ASPS,ASTR,3720,1,Planets/Their Atmosphere,"Schneider, Nicholas M",TTT,LEC,2000-3999,106,54,50.9%,4.7,4.7,4.6,4.3,4.3,4.5,4.4,4.2,4.7,4.7,4.7,4.4,4.3,4.5,4.6,4.6
Spring,2021,BD,ARSC,ASPS,ASTR,3740,1,Cosmology and Relativity,"Hamilton, Andrew J S",TTT,LEC,2000-3999,12,8,66.7%,4.6,4.6,4.4,4.4,4.4,4.3,4.3,4.8,4.7,4.8,4.8,4.6,4.1,4.8,4.5,4.0
Spring,2021,BD,ARSC,ASPS,ASTR,3740,2,Cosmology and Relativity,"Hamilton, Andrew J S",TTT,LEC,2000-3999,32,12,37.5%,4.4,4.3,4.3,4.3,4.4,4.3,4.3,3.9,4.7,4.6,4.6,4.4,3.9,4.1,4.8,4.2
Spring,2021,BD,ARSC,ASPS,ASTR,3760,1,Solar and Space Physics,"Ergun, Robert E",TTT,LEC,2000-3999,20,7,35.0%,4.9,4.6,4.4,4.1,3.7,4.4,4.0,4.4,5.0,4.7,4.0,4.7,4.1,4.4,4.4,4.3
Spring,2021,BD,ARSC,ASPS,ASTR,3800,1,Astro Data Analysis,"Cash, Webster C",TTT,LEC,2000-3999,20,7,35.0%,4.0,4.1,4.9,3.6,3.7,4.7,4.6,4.5,4.4,4.6,5.0,4.4,4.0,4.3,4.4,4.7
Spring,2021,BD,ARSC,ASPS,ASTR,3830,1,Astrophy 2-Galactc/Extragalact,"Comerford, Julia M",TTT,LEC,2000-3999,48,24,50.0%,4.6,4.4,4.3,4.4,4.2,4.6,4.5,4.3,4.7,4.7,4.7,4.5,4.1,4.1,4.1,4.8
Spring,2021,BD,ARSC,ASPS,ASTR,4330,1,Cosmochemistry,"Crow, Carolyn Alicia",TTT,LEC,4000-4999,10,6,60.0%,4.8,4.5,4.0,4.7,4.2,4.8,4.2,4.0,4.8,4.5,4.7,4.7,4.3,4.3,4.7,4.8
Spring,2021,BD,ARSC,ASPS,ASTR,4800,1,Space Sci: Practice and Policy,"Baker, Daniel",OTH,LEC,4000-4999,20,16,80.0%,4.8,4.4,4.8,3.8,4.8,4.8,4.7,4.6,4.6,4.6,4.3,4.8,3.6,3.8,4.4,4.3
Spring,2021,BD,ARSC,ASPS,ASTR,4800,1,Space Sci: Practice and Policy,"Blum, Lauren W",TTT,LEC,4000-4999,20,16,80.0%,4.8,4.4,4.8,3.8,4.8,4.8,4.7,4.6,4.8,4.8,4.6,4.8,4.2,4.4,4.9,4.6
Spring,2021,BD,ARSC,ASPS,ASTR,5150,1,Introductory Plasma Physics,"Litos, Michael",TTT,LEC,Graduate,4,2,50.0%,5.0,5.0,4.5,4.5,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,4.5,5.0,5.0,5.0
Spring,2021,BD,ARSC,ASPS,ASTR,5300,1,Intro to Magnetospheres,"Malaspina, David Martin",TTT,LEC,Graduate,9,4,44.4%,4.8,4.0,4.0,4.0,4.3,3.8,4.0,3.0,4.5,4.3,4.0,4.5,4.0,4.5,4.8,4.3
Spring,2021,BD,ARSC,ASPS,ASTR,5400,1,Introduction to Fluid Dynamics,"Brown, Benjamin Paul",TTT,LEC,Graduate,18,16,88.9%,4.8,4.6,4.7,3.5,4.3,4.6,4.4,3.2,4.9,4.8,4.3,4.3,3.6,3.3,4.1,4.4
Spring,2021,BD,ARSC,ASPS,ASTR,5550,1,Observations & Statistic,"Kowalski, Adam",TTT,LEC,Graduate,14,12,85.7%,4.6,4.3,4.5,3.5,4.3,4.4,4.2,2.5,4.9,4.7,4.7,4.7,4.9,4.1,5.0,4.8
Spring,2021,BD,ARSC,ASPS,ASTR,5710,1,High-Energy Astrophysics,"Dexter, Jason",TTT,LEC,Graduate,15,13,86.7%,4.6,4.4,4.1,4.6,4.5,4.8,4.4,3.0,4.7,4.6,4.4,4.8,4.0,3.5,4.5,4.4
Spring,2021,BD,ARSC,ASPS,ASTR,5760,1,Astrophysical Instrumntn,"Green, James C",TTT,LEC,Graduate,4,4,100.0%,4.5,4.8,5.0,3.8,4.3,4.8,4.5,4.0,4.8,4.8,5.0,5.0,3.8,4.0,4.8,4.8
Spring,2021,BD,ARSC,ASPS,ASTR,5830,1,Topics in Planetary Science,"Esposito, Larry Wayne",TTT,LEC,Graduate,2,1,50.0%,5.0,4.0,5.0,3.0,5.0,4.0,4.0,,5.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0
Spring,2021,BD,ARSC,ASPS,ASTR,5835,1,Seminar in Planetary Science,"Esposito, Larry Wayne",TTT,SEM,Graduate,5,3,60.0%,4.7,3.3,4.3,3.7,4.7,4.0,3.7,4.0,4.7,4.3,3.3,4.0,4.3,3.0,4.7,4.3
Spring,2021,BD,ARSC,ASPS,ASTR,5835,1,Seminar in Planetary Science,"Mc Gouldrick, Kevin Bartholomew",OTH,SEM,Graduate,5,3,60.0%,4.7,3.3,4.3,3.7,4.7,4.0,3.7,4.0,4.3,4.0,4.0,4.3,3.7,3.0,4.3,4.7
Spring,2021,BD,ARSC,ASPS,ASTR,5835,1,Seminar in Planetary Science,"Schneider, Nicholas M",TTT,SEM,Graduate,5,3,60.0%,4.7,3.3,4.3,3.7,4.7,4.0,3.7,4.0,4.3,4.3,3.3,4.0,4.0,3.0,4.0,4.3
Spring,2021,BD,ARSC,ASPS,ASTR,6000,1,Seminar in Astrophysics,"Collier, Angela",OTH,SEM,Graduate,10,9,90.0%,4.7,4.4,3.9,4.1,4.7,4.9,3.8,3.6,4.8,4.7,4.3,4.8,4.6,4.2,4.8,4.6
Spring,2021,BD,ARSC,ASPS,ASTR,7160,1,Intermediate Plasma Physics,"Uzdensky, Dmitri",TTT,LEC,Graduate,1,1,100.0%,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0
Spring,2021,BD,ARSC,ARSC,ARSC,1200,2,Topics/Arts and Sciences,"Gomez, Leila",TTT,OTH,1000-1999,8,7,87.5%,5.0,4.2,4.3,4.7,4.9,3.8,4.2,4.3,5.0,4.7,4.3,4.4,4.7,3.0,4.9,4.6
Spring,2021,BD,ARSC,ARSP,ARSC,1520,800,Health/Society/Wellness/COVID,"Dimidjian, Sona Armine",OTH,LEC,1000-1999,258,71,27.5%,3.3,4.5,4.7,2.5,4.0,3.9,3.9,4.5,4.4,4.3,3.8,3.9,3.4,3.9,3.5,4.4
Spring,2021,BD,ARSC,ARSP,ARSC,1520,800,Health/Society/Wellness/COVID,"Maeda, Daryl Joji",OTH,LEC,1000-1999,258,70,27.1%,3.3,4.5,4.7,2.6,4.0,3.9,3.9,4.5,4.4,4.3,3.9,3.8,3.6,3.9,3.8,4.4
Spring,2021,BD,ARSC,ARSP,ARSC,1520,800,Health/Society/Wellness/COVID,"Mejia, Donna Leah",TTT,LEC,1000-1999,258,65,25.2%,3.4,4.5,4.6,2.6,4.0,3.9,3.9,4.5,4.4,4.2,4.0,3.9,3.5,4.0,3.9,4.3
Spring,2021,BD,ARSC,ARSC,ARSC,1550,3,Making the Self,"Fischer, Katherine Virginia",INST,WKS,1000-1999,14,5,35.7%,4.6,4.6,4.8,4.6,4.6,4.4,4.8,5.0,4.8,4.8,4.6,4.8,4.8,4.6,4.8,4.4
Spring,2021,BD,ARSC,ARSC,ARSC,1550,6,Making the Self,"Adams, Sharon M",INST,WKS,1000-1999,10,9,90.0%,4.9,4.7,4.8,4.4,4.2,4.6,4.3,4.8,4.8,4.4,4.3,5.0,4.3,4.6,4.8,4.3
Spring,2021,BD,ARSC,ARSC,ARSC,1550,7,Making the Self,"Sanchez, Angel",OTH,WKS,1000-1999,14,4,28.6%,3.8,4.0,4.0,3.8,3.5,2.8,3.5,4.5,4.0,3.5,3.5,3.5,2.3,2.8,3.8,3.0
Spring,2021,BD,ARSC,ARSC,ARSC,5040,1,Arts & Sciences Special Topics,"McGranahan, Carole Ann",TTT,LEC,Graduate,10,2,20.0%,5.0,5.0,5.0,5.0,5.0,4.5,5.0,4.5,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
Spring,2021,BD,ARSC,ARSC,ARSC,5040,2,Arts & Sciences Special Topics,"Keegan, Brian",TTT,LEC,Graduate,12,6,50.0%,5.0,5.0,5.0,5.0,5.0,4.8,5.0,5.0,5.0,5.0,4.8,5.0,4.8,5.0,5.0,5.0
Spring,2021,BD,ARSC,ARSC,ARSC,5040,4,Arts & Sciences Special Topics,"McKinnish-Harllee, Terra Greenw",TTT,LEC,Graduate,7,5,71.4%,4.8,4.6,4.4,4.6,4.5,4.8,4.8,4.0,5.0,4.6,4.7,5.0,4.3,5.0,5.0,4.8
Spring,2021,BD,ENGR,ASEN,ASEN,1022,1,Materials Sci Aerospace,"Jackson, Jelliffe",INST,LEC,1000-1999,322,108,33.5%,3.5,3.8,4.4,2.8,3.0,3.8,3.7,3.1,4.3,3.8,3.5,3.7,3.0,3.6,4.0,3.9
Spring,2021,BD,ENGR,ASEN,ASEN,1022,1,Materials Sci Aerospace,"Wingate, Kathryn Anne",INST,LEC,1000-1999,322,108,33.5%,3.5,3.8,4.4,2.8,3.0,3.8,3.7,3.1,4.4,4.0,3.6,3.8,3.2,3.7,4.1,4.0
Spring,2021,BD,ENGR,ASEN,ASEN,1320,100,Aerospace Computing,"Rainville, Nicholas",INST,LEC,1000-1999,128,74,57.8%,4.0,4.1,4.5,3.6,3.1,3.9,4.1,2.4,4.6,4.2,4.4,4.3,3.1,4.3,4.2,4.6
Spring,2021,BD,ENGR,ASEN,ASEN,1400,1,Gateway to Space,"Rhode, Matthew Edward",OTH,LEC,1000-1999,34,17,50.0%,4.8,4.6,4.7,4.8,4.5,4.7,4.7,3.3,4.5,4.5,4.4,4.5,4.6,3.3,4.2,4.6
Spring,2021,BD,ENGR,ASEN,ASEN,1969,1,Pathway to Space,"Koehler, Christopher John",OTH,LEC,1000-1999,139,85,61.2%,4.6,4.6,4.9,4.3,4.2,4.3,4.5,4.5,4.8,4.6,4.6,4.6,4.0,4.4,4.4,5.0
Spring,2021,BD,ENGR,ASEN,ASEN,2003,10,Dynamics & Systems,"Axelrad, Penina",TTT,LEC,2000-3999,262,109,41.6%,3.9,3.9,4.0,3.8,3.6,3.8,3.9,3.3,4.5,4.3,4.2,4.1,3.7,4.0,4.3,4.3
Spring,2021,BD,ENGR,ASEN,ASEN,2003,10,Dynamics & Systems,"Sternovsky, Zoltan",TTT,LEC,2000-3999,262,107,40.8%,3.9,3.9,4.0,3.8,3.6,3.8,3.9,3.4,4.3,3.5,3.6,3.4,2.9,3.3,3.6,3.4
Spring,2021,BD,ENGR,ASEN,ASEN,2003,11,Dynamics & Systems,"Hodgkinson, Robert F",INST,LAB,2000-3999,30,15,50.0%,5.0,4.6,4.5,4.9,4.9,4.8,4.7,4.5,5.0,4.8,4.8,4.9,4.9,4.9,4.9,5.0
Spring,2021,BD,ENGR,ASEN,ASEN,2003,12,Dynamics & Systems,"Hodgkinson, Robert F",INST,LAB,2000-3999,37,12,32.4%,4.3,3.9,4.0,4.3,3.8,4.1,3.6,3.5,4.7,4.1,3.9,3.7,3.4,4.0,3.8,4.3
Spring,2021,BD,ENGR,ASEN,ASEN,2003,13,Dynamics & Systems,"Hodgkinson, Robert F",INST,LAB,2000-3999,30,14,46.7%,4.6,4.6,4.4,4.8,4.6,4.6,4.4,4.3,5.0,4.6,4.4,4.8,4.3,4.2,4.6,4.6
Spring,2021,BD,ENGR,ASEN,ASEN,2003,14,Dynamics & Systems,"Hodgkinson, Robert F",INST,LAB,2000-3999,45,16,35.6%,5.0,4.8,4.7,4.9,4.7,4.8,4.7,4.1,5.0,4.8,4.5,4.9,4.7,4.6,4.9,4.8
Spring,2021,BD,ENGR,ASEN,ASEN,2003,15,Dynamics & Systems,"Hodgkinson, Robert F",INST,LAB,2000-3999,18,5,27.8%,4.8,4.6,4.6,4.8,4.8,4.4,4.2,3.5,4.8,4.6,4.2,4.6,3.4,3.4,3.6,4.2
Spring,2021,BD,ENGR,ASEN,ASEN,2003,16,Dynamics & Systems,"Hodgkinson, Robert F",INST,LAB,2000-3999,28,8,28.6%,5.0,5.0,4.6,5.0,4.8,4.8,4.5,3.6,5.0,4.8,4.5,5.0,5.0,4.3,5.0,5.0
Spring,2021,BD,ENGR,ASEN,ASEN,2003,17,Dynamics & Systems,"Hodgkinson, Robert F",INST,LAB,2000-3999,18,6,33.3%,5.0,4.7,4.5,5.0,4.8,4.7,4.5,3.7,5.0,4.8,4.5,4.8,4.8,4.8,4.8,5.0
Spring,2021,BD,ENGR,ASEN,ASEN,2003,18,Dynamics & Systems,"Hodgkinson, Robert F",INST,LAB,2000-3999,19,8,42.1%,4.8,4.9,4.9,4.9,4.5,4.8,4.8,4.3,5.0,5.0,5.0,5.0,4.8,4.8,5.0,4.9
Spring,2021,BD,ENGR,ASEN,ASEN,2003,19,Dynamics & Systems,"Hodgkinson, Robert F",INST,LAB,2000-3999,7,4,57.1%,4.8,4.5,4.5,4.8,4.5,4.3,4.5,3.8,5.0,4.8,5.0,5.0,5.0,4.5,5.0,5.0
Spring,2021,BD,ENGR,ASEN,ASEN,2003,22,Dynamics & Systems,"Hodgkinson, Robert F",INST,LAB,2000-3999,18,6,33.3%,5.0,5.0,4.8,5.0,5.0,5.0,5.0,4.8,5.0,5.0,5.0,4.8,5.0,4.7,4.8,4.8
Spring,2021,BD,ENGR,ASEN,ASEN,2003,23,Dynamics & Systems,"Hodgkinson, Robert F",INST,LAB,2000-3999,12,4,33.3%,4.3,3.3,3.8,4.0,3.5,3.8,3.5,1.0,4.5,3.3,3.8,3.0,2.8,2.8,2.5,3.5
Spring,2021,BD,ENGR,ASEN,ASEN,2004,10,Veh Design & Performance,"Johnson, Aaron",INST,LEC,2000-3999,254,101,39.8%,4.9,4.8,4.8,4.7,4.5,4.7,4.6,4.3,4.9,4.8,4.7,4.8,4.5,4.7,4.9,4.9
Spring,2021,BD,ENGR,ASEN,ASEN,2004,10,Veh Design & Performance,"Mah, John",INST,LEC,2000-3999,254,100,39.4%,4.9,4.8,4.8,4.7,4.5,4.7,4.6,4.3,4.9,4.9,4.7,4.8,4.6,4.7,4.8,4.9
Spring,2021,BD,ENGR,ASEN,ASEN,3036,1,Intro Human Spaceflight,"Voss, James Shelton",OTH,LEC,2000-3999,47,22,46.8%,4.7,4.7,4.9,3.4,4.6,4.6,4.5,4.5,4.9,4.6,4.7,4.9,4.5,4.9,4.9,4.6
Spring,2021,BD,ENGR,ASEN,ASEN,3046,1,Intro to Humans in Aviation,"Scott, Frank Matthew",OTH,LEC,2000-3999,156,57,36.5%,4.5,4.3,4.7,4.1,4.3,4.3,4.3,4.3,4.8,4.4,4.2,4.5,3.7,4.1,4.6,4.6
Spring,2021,BD,ENGR,ASEN,ASEN,3111,10,Aerodynamics,"Evans, John A",TTT,LEC,2000-3999,103,43,41.7%,4.8,4.8,4.6,4.4,4.6,4.8,4.6,4.0,5.0,4.9,4.8,4.7,4.5,4.8,4.9,4.8
Spring,2021,BD,ENGR,ASEN,ASEN,3111,11,Aerodynamics,"Farnsworth, John A.",TTT,LAB,2000-3999,34,19,55.9%,4.9,4.8,4.6,4.6,4.6,4.8,4.6,4.5,4.9,4.9,4.8,4.7,4.4,4.6,4.6,4.8
Spring,2021,BD,ENGR,ASEN,ASEN,3111,12,Aerodynamics,"Farnsworth, John A.",TTT,LAB,2000-3999,18,5,27.8%,4.8,5.0,4.8,4.5,4.7,5.0,5.0,5.0,4.8,5.0,5.0,4.8,4.8,4.0,4.8,5.0
Spring,2021,BD,ENGR,ASEN,ASEN,3111,13,Aerodynamics,"Farnsworth, John A.",TTT,LAB,2000-3999,21,8,38.1%,4.4,4.8,4.3,4.1,4.0,4.6,4.8,4.0,4.9,4.9,5.0,4.4,4.3,4.6,4.6,4.9
Spring,2021,BD,ENGR,ASEN,ASEN,3111,14,Aerodynamics,"Farnsworth, John A.",TTT,LAB,2000-3999,30,7,23.3%,4.6,4.6,4.1,4.3,4.3,4.4,4.1,3.2,5.0,5.0,4.9,4.9,4.4,4.1,4.9,4.9
Spring,2021,BD,ENGR,ASEN,ASEN,3112,10,Structures,"Hussein, Mahmoud Ismail",TTT,LEC,2000-3999,97,44,45.4%,4.8,4.6,4.4,4.4,4.1,4.2,4.2,3.5,4.9,4.8,4.4,4.5,3.9,4.2,4.6,4.2
Spring,2021,BD,ENGR,ASEN,ASEN,3113,10,Thermo & Heat Transfer,"Jackson, Jelliffe",INST,LEC,2000-3999,88,37,42.0%,4.5,4.1,4.1,3.9,3.4,3.9,3.8,3.4,4.8,4.3,4.1,3.8,3.2,3.7,2.6,3.8
Spring,2021,BD,ENGR,ASEN,ASEN,3128,10,Aircraft Dynamics,"Ahmed, Nisar Razzi",TTT,LEC,2000-3999,110,48,43.6%,4.2,4.0,4.1,4.2,3.4,4.1,3.6,3.0,4.9,4.6,4.3,4.4,3.8,3.9,4.2,4.4
